id,srno,customerName,customerPhone,orderType,paymentMethod,itemTotal,taxTotal,discountTotal,grandTotal,createdAt
"34dab06e-fe69-4a0a-bbb1-75e181657b81","8","","","DINE_IN","","383","19.150000000000002","0","402.15","2026-03-06T07:00:26.840Z"
"34ec5a98-1d31-4470-aabe-8b51424c97e4","120","","","DINE_IN","","813","40.650000000000006","0","853.65","2026-03-07T16:04:53.493Z"
"3514242b-6dcf-4275-8c9b-93538278130a","15","","","DINE_IN","","1076","53.800000000000004","0","1129.8","2026-02-25T10:07:28.146Z"
"3565da0d-8c10-4bda-a307-f8474e9d191e","53","","","DINE_IN","","239","11.950000000000001","0","250.95","2026-03-06T13:09:56.241Z"
"3579a602-541c-4598-b636-ad706792d848","67","","","DINE_IN","","1087","54.35","0","1141.35","2026-02-19T05:14:51.082Z"
"35ae557d-9b04-4844-9adb-7c4d166437ed","58","","","DINE_IN","","399","19.950000000000003","0","418.95","2026-03-10T14:28:13.141Z"
"35e86828-e40a-4edd-a4ee-5e9c96d7328a","79","","","DINE_IN","","2091","104.55000000000001","0","2195.55","2026-03-12T16:23:15.839Z"
"360b7d14-3277-44d6-9071-529d8c850bd0","36","","","DINE_IN","","299","14.950000000000001","0","313.95","2026-03-11T11:01:42.607Z"
"366782cc-9641-496b-a9f8-c1edd436fa58","32","","","DINE_IN","","598","29.900000000000002","0","627.9","2026-02-19T05:14:51.082Z"
"36791985-f59b-478e-9685-f14c0825dafa","11","","","DINE_IN","","398","19.900000000000002","0","417.9","2026-02-24T08:38:38.171Z"
"36a845dc-27ac-4253-891c-7067c15c5f5b","23","","","DINE_IN","","1173","52.1985","129.03","1096.1685","2026-02-28T10:27:58.259Z"
"36b5500d-ee57-4aa8-bdaf-1ccd3fd434d4","63","","","DINE_IN","","349","17.450000000000003","0","366.45","2026-02-25T14:15:35.484Z"
"36dd781a-a1ad-4722-98f4-fb7d9ecacd07","31","","","DINE_IN","","129","6.45","0","135.45","2026-02-19T16:47:48.964Z"
"36fd9289-156b-4fc0-8b52-242757c793b5","19","","","DINE_IN","","11656","565.3","0","12221.3","2026-03-07T09:25:28.021Z"
"3722b3cf-94f2-48ef-b60d-3e8eea3f9ee1","2","","","DINE_IN","","284","14.2","0","298.2","2026-03-12T06:48:08.463Z"
"3736c84a-c347-4cdd-a2b9-dc8040bdccc6","83","","","DINE_IN","","863","43.15","0","906.15","2026-02-19T16:47:48.964Z"
"3754b9ca-a17e-4ec2-a099-55dfb0ba6808","14","","","DINE_IN","","1039","51.95","0","1090.95","2026-03-04T08:04:53.472Z"
"375ee8b6-e255-44a2-94f7-34b4361b2f71","30","","","DINE_IN","","606","30.300000000000004","0","636.3","2026-02-27T09:55:43.913Z"
"3762b24c-6cbf-4ddc-b67c-4de289fc11d4","74","","","DINE_IN","","758","37.9","0","795.9","2026-03-07T13:50:43.715Z"
"37659b08-84ab-4ed0-8098-3520af69f605","78","","","DINE_IN","","179","8.950000000000001","0","187.95","2026-02-22T14:37:34.179Z"
"379226f3-c859-4498-bc13-ce443bec0106","30","","","DINE_IN","","140","6.6499999999999995","7","139.65","2026-03-12T11:48:30.471Z"
"379899d6-ddf1-429c-b2c4-c976f259f37e","102","","","DINE_IN","","862","43.1","0","905.1","2026-03-07T15:20:20.581Z"
"37c2f288-7bc0-42c4-874b-1aa317692950","62","","","DINE_IN","","658","32.9","0","690.9","2026-03-11T14:09:57.371Z"
"37d20522-dcfa-4aa8-85b0-8d5e8bb47dbd","79","","","DINE_IN","","319","15.950000000000001","0","334.95","2026-03-08T15:20:56.356Z"
"37db9ccc-8356-4d67-bb14-3164f972160b","2","","","DINE_IN","","80","2","40","42","2026-03-07T06:40:54.233Z"
"37eb1f10-d5cd-4946-a18f-1d5f9051a436","32","","","DINE_IN","","1507","64.0475","226.04999999999998","1344.9975","2026-02-24T11:03:56.338Z"
"382a4ff6-7b41-4fd8-a616-f4a4c6091709","60","","","DINE_IN","","129","6.45","0","135.45","2026-02-28T14:38:51.652Z"
"382f4dda-66b5-44aa-8101-73c1c3ced3be","110","","","DINE_IN","","1296","32.400000000000006","648","680.4","2026-03-04T16:12:12.673Z"
"386d5bda-519d-4e88-9546-497bdb769f37","55","","","DINE_IN","","299","14.950000000000001","0","313.95","2026-02-27T12:48:28.689Z"
"386ee33d-51b7-48b8-a4a7-0a7b8a797d7f","76","","","DINE_IN","","718","35.9","0","753.9","2026-03-06T15:12:45.868Z"
"38d30b81-7711-4b62-a313-ccfb13023ec2","64","","","DINE_IN","","480","24","0","504","2026-03-10T14:51:27.292Z"
"38e14441-bd17-4c95-b80f-e57e6ed2dd1d","127","","","DINE_IN","","199","7.4625","49.75","156.7125","2026-02-22T17:03:07.388Z"
"38ee6287-44da-4e79-a47a-57aa50f56b13","32","","","DINE_IN","","1382","69.1","0","1451.1","2026-02-26T11:13:40.675Z"
"391a051c-3172-4886-b882-8f652540a9ff","41","","","DINE_IN","","409","10.225","204.5","214.725","2026-03-07T11:30:53.030Z"
"39bea3da-273e-4faa-8c69-749fbfe6f25e","85","","","DINE_IN","","2044","102.2","0","2146.2","2026-03-10T16:09:11.904Z"
"39cc37fc-f4ca-4bb9-bc0a-ccccf19edb43","124","","","DINE_IN","","6827","341.34999999999997","0","7168.35","2026-03-07T16:23:54.545Z"
"39d62424-87b3-4730-8a1a-d6dff5efc0d7","72","","","DINE_IN","","1369","68.45","0","1437.45","2026-03-06T14:56:59.848Z"
"39e33b9e-5464-4bdd-a5cf-9221a12444d8","8","","","DINE_IN","","489","24.450000000000003","0","513.45","2026-03-13T08:00:49.320Z"
"3a0bbb78-299a-49ed-84d6-bed584588f73","84","","","DINE_IN","","1401","70.05","0","1471.05","2026-02-21T16:50:05.521Z"
"3a1baf3c-1792-42f7-b2da-3bbcb5aeace5","44","","","DINE_IN","","1435","64.575","143.5","1356.075","2026-02-19T16:47:48.964Z"
"3a20fc61-bb40-4453-af59-674b44dd3be3","35","","","DINE_IN","","658","32.9","0","690.9","2026-03-09T11:45:36.350Z"
"3a3ac4f9-f588-47d8-9815-809b4b7d9f26","54","","","DINE_IN","","1196","59.8","0","1255.8","2026-02-28T14:14:10.006Z"
"3a3da835-eb6d-4c91-aaf6-0bbe30c11f40","79","","","DINE_IN","","219","10.950000000000001","0","229.95","2026-02-27T14:29:01.114Z"
"3a408bee-1b42-4c09-8fd1-29c571902ec2","54","","","DINE_IN","","310","15.5","0","325.5","2026-02-25T13:41:49.337Z"
"3a5fcbee-b666-4ec9-b428-a2076396c287","61","","","DINE_IN","","618","30.900000000000002","0","648.9","2026-02-19T16:47:48.964Z"
"3ae5e022-409b-4b73-813d-4210390881eb","55","","","DINE_IN","","4248","212.39999999999998","0","4460.4","2026-02-28T14:18:57.197Z"
"3ae6d542-0a91-472d-abf2-c13aa48325f6","76","","","DINE_IN","","478","23.900000000000002","0","501.9","2026-03-08T15:06:55.151Z"
"3af32743-4767-426e-bd99-f7401ed07c68","36","","","DINE_IN","","349","17.45","0","366.45","2026-02-19T05:14:51.082Z"
"3b21b6c4-4b0b-43de-a928-ee6c80ae37fa","42","","","DINE_IN","","627","31.35","0","658.35","2026-03-12T13:18:22.871Z"
"3b483b92-b9ff-4e73-8199-3e507edd1b94","3","","","DINE_IN","","379","18.95","0","397.95","2026-02-21T08:08:13.011Z"
"3b905e5b-1a80-462e-9981-0bfbef012e61","51","","","DINE_IN","","1675","83.75000000000001","0","1758.75","2026-03-03T11:58:18.079Z"
"3bc2d022-ab7b-4578-8312-995ffe0b1079","21","","","DINE_IN","","921","43.550000000000004","0","964.55","2026-02-28T10:10:11.339Z"
"3c0515a1-e181-4079-b618-9a1561e26b81","72","","","DINE_IN","","1181","56.550000000000004","0","1237.55","2026-03-10T15:23:25.281Z"
"3c156636-1dfb-4983-8df3-a821679018f2","101","","","DINE_IN","","897","44.85","0","941.85","2026-03-10T17:53:38.645Z"
"3c2e13a6-984e-4ac7-92c9-d200b542fe3a","94","","","DINE_IN","","430","21.5","0","451.5","2026-03-11T16:02:29.137Z"
"3c597739-ea97-4109-b4aa-35399f38f537","5","","","DINE_IN","","89","2.225","44.5","46.725","2026-03-01T07:55:11.496Z"
"3caa513b-588e-42a9-9234-221b6f41bb33","42","","","DINE_IN","","1316","65.80000000000001","0","1381.8","2026-02-22T11:50:22.189Z"
"3cace2bd-dd6c-4d60-9e21-832811848efc","14","","","DINE_IN","","359","8.975000000000001","179.5","188.475","2026-02-25T09:57:58.093Z"
"3ce48d1c-ad8b-4481-80d8-b21ed5b9bab1","98","","","DINE_IN","","634","31.7","0","665.7","2026-03-11T16:10:31.626Z"
"3cead59b-684a-46ae-aa88-8ef33aade851","93","","","DINE_IN","","736","36.800000000000004","0","772.8","2026-02-26T15:57:06.728Z"
"3d0b21c2-4723-4eb5-8551-289bc5d8150e","48","","","DINE_IN","","2010","100.50000000000003","0","2110.5","2026-02-19T16:47:48.964Z"
"3d1ca8b0-d345-4d77-85c7-51a0c58894f5","10","","","DINE_IN","","381","19.050000000000004","0","400.05","2026-03-12T08:03:10.384Z"
"3db2824f-17fc-4aa5-939e-12063058dc3b","82","","","DINE_IN","","430","10.75","215","225.75","2026-03-05T15:28:56.111Z"
"3db635f8-cc61-4c32-bcb0-82203a7940f8","61","","","DINE_IN","","695","34.75","0","729.75","2026-03-08T13:51:21.805Z"
"3dbb7712-4e8e-4365-8655-8ebe79762777","74","","","DINE_IN","","718","17.950000000000003","359","376.95","2026-02-22T14:27:03.421Z"
"3dd22d9d-bbb3-4cc9-9415-17f0cd8b3167","59","","","DINE_IN","","120","6","0","126","2026-02-25T14:06:31.752Z"
"3dd3031e-f3d8-4a66-bba7-2841636fe846","64","","","DINE_IN","","1653","78.5175","82.65","1648.8674999999998","2026-02-28T15:40:42.441Z"
"3dd52b96-782b-4cf3-8dd6-6c386a383ad5","16","","","DINE_IN","","654","30.950000000000003","35","649.95","2026-02-22T09:00:51.160Z"
"3ddc110f-5beb-4379-b5cc-cafbc84f2abc","47","","","DINE_IN","","297","14.850000000000001","0","311.85","2026-02-19T16:47:48.964Z"
"3de8e723-1752-4f7b-86af-f19442a84982","97","","","DINE_IN","","358","17.900000000000002","0","375.9","2026-03-07T14:52:36.827Z"
"3df0e2dd-ae59-4a78-b2b3-fae7ea053642","113","","","DINE_IN","","864","21.6","432","453.6","2026-03-06T18:04:33.165Z"
"3e52fe54-cce1-4218-9c5f-46ce3a1ef607","80","","","DINE_IN","","993","24.825","496.5","521.325","2026-03-03T14:32:26.649Z"
"3e6429cb-dbb4-4909-b208-5c981de4c1da","75","","","DINE_IN","","538","26.900000000000002","0","564.9","2026-03-09T15:05:28.229Z"
"3e6f441e-8201-4682-a36e-12551e4f68c0","61","","","DINE_IN","","1295","62.25000000000001","0","1357.25","2026-02-27T13:08:58.388Z"
"3e841ad1-b79a-47c6-bf8a-c5be429ca12e","59","","","DINE_IN","","787","39.35","0","826.35","2026-03-04T13:08:57.830Z"
"3e9430f7-a54d-463f-bd26-9125fb9b3dd3","93","","","DINE_IN","","2298","112.4","0","2410.4","2026-03-05T16:12:42.617Z"
"3eb45dd6-4d2e-4dae-bd0f-21bdbbff6600","21","","","DINE_IN","","329","8.225","164.5","172.725","2026-03-06T08:42:06.309Z"
"3f0837e6-5f74-40e8-a5dd-7dae6a9b1599","18","","","DINE_IN","","839","41.95","0","880.95","2026-03-06T08:13:43.715Z"
"3f693b1b-daa6-40f2-abae-c087528caf02","38","","","DINE_IN","","239","11.950000000000001","0","250.95","2026-02-24T13:07:59.941Z"
"3f6e63b9-5cde-4361-b0f2-088c816268f4","29","","","DINE_IN","","538","26.900000000000002","0","564.9","2026-02-26T11:01:11.699Z"
"3f6fc0f6-9415-4128-940c-025d0cc5eb97","19","","","DINE_IN","","199","9.950000000000001","0","208.95","2026-02-27T08:10:34.350Z"
"3f82fc22-72c3-42f8-b7b1-1990fdcc8d47","66","","","DINE_IN","","1893","94.65","0","1987.65","2026-02-27T13:27:11.319Z"
"3f98d1f5-d360-4e94-b568-44b610454962","30","","","DINE_IN","","80","2.4","32","50.4","2026-03-03T08:53:38.701Z"
"3fa2a65a-6f4b-40fd-a151-6dc4902c6ad8","46","","","DINE_IN","","120","3","60","63","2026-02-21T13:28:06.557Z"
"3fabbb8c-63a4-4ed4-ac1c-fe35383db879","72","","","DINE_IN","","957","47.85","0","1004.85","2026-03-12T15:59:45.606Z"
"3fb52272-436b-46ca-a5ad-eb7655728419","44","","","DINE_IN","","1626","81.3","0","1707.3","2026-02-23T12:05:01.845Z"
"3fe1f1fc-c3da-4a3a-a1a6-e69c75d06d2b","68","","","DINE_IN","","737","18.425","368.5","386.925","2026-03-07T13:15:46.473Z"
"3fe6857a-4141-4064-8602-c33b341ade03","11","","","DINE_IN","","219","8.450000000000001","0","227.45","2026-02-27T07:10:27.222Z"
"3fea8a1c-48c3-4fe2-945b-7549ccc4a4cc","35","","","DINE_IN","","319","15.950000000000001","0","334.95","2026-02-19T05:14:51.082Z"
"3fefedbe-20ca-469c-991b-f81953569e63","22","","","DINE_IN","","810","40.50000000000001","0","850.5","2026-02-26T10:03:39.668Z"
"400062c0-978e-41fc-bbd9-5bc3ddf8033b","32","","","DINE_IN","","688","34.400000000000006","0","722.4","2026-02-27T10:07:11.785Z"
"401c55e7-cf94-47fa-9957-bf426f1ca370","10","","","DINE_IN","","60","3","0","63","2026-02-23T07:41:06.917Z"
"40622f02-dd67-4069-8e8e-3ffb4f9dc818","55","","","DINE_IN","","1715","85.75","0","1800.75","2026-03-03T12:34:41.452Z"
"408df69d-2a17-44e1-8ac8-17124cd7cf39","58","","","DINE_IN","","598","29.900000000000002","0","627.9","2026-03-12T14:58:11.714Z"
"40c7e964-050b-4b52-a01b-062729e59c41","40","","","DINE_IN","","393","19.650000000000002","0","412.65","2026-03-11T11:52:15.171Z"
"40d15a9c-13d9-4e18-9bca-9f9569b6249f","21","","","DINE_IN","","70","2.625","17.5","55.125","2026-03-01T10:21:30.978Z"
"40dab5b3-94a8-4738-b73d-ddd6efdb5c78","7","","","DINE_IN","","302","15.100000000000001","0","317.1","2026-03-10T07:05:22.184Z"
"40e76eca-876e-44cc-9efc-b72b12a8904b","59","","","DINE_IN","","639","31.95","0","670.95","2026-02-19T05:14:51.082Z"
"40f4dae1-c8c9-41c4-8d3e-94d8585356b8","4","","","DINE_IN","","249","6.2250000000000005","124.5","130.725","2026-02-28T06:59:50.724Z"
"415daea3-217d-424e-9c61-055efd135858","39","","","DINE_IN","","596","29.8","0","625.8","2026-02-22T11:23:00.896Z"
"41b35094-ca45-4484-867d-ba8f2da0461b","90","","","DINE_IN","","349","17.45","0","366.45","2026-03-10T16:28:44.638Z"
"41bae2dd-2a51-483b-9fed-394956f6118a","41","","","DINE_IN","","1556","77.80000000000001","0","1633.8","2026-02-21T13:15:37.862Z"
"422af22d-f9b6-41b3-8573-94691c0bb2a3","93","","","DINE_IN","","906","45.300000000000004","0","951.3","2026-02-27T15:21:53.969Z"
"426d3dd9-ff10-4317-b69d-8a4b96c23436","49","","","DINE_IN","","329","16.45","0","345.45","2026-02-25T13:11:30.935Z"
"428ffdf5-397d-405d-9898-0b17f119642c","48","","","DINE_IN","","442","22.1","0","464.1","2026-02-25T13:11:11.401Z"
"42c5a892-463d-4dd2-8ea1-d196a690ba77","49","","","DINE_IN","","758","37.9","0","795.9","2026-03-09T13:28:23.364Z"
"42f6abbb-ff38-4711-b1b6-662e37d85c94","61","","","DINE_IN","","986","49.3","0","1035.3","2026-03-11T14:09:45.383Z"
"42f75d9d-50d1-42c0-a3f0-d103b2d579d6","78","","","DINE_IN","","467","23.35","0","490.35","2026-03-09T15:11:50.711Z"
"43111510-ecd3-4522-82da-94bac70b3eea","16","","","DINE_IN","","149","4.8425","52.15","101.6925","2026-03-06T07:49:27.432Z"
"4356c538-34dc-413b-92df-0c0aa18d615e","126","","","DINE_IN","","869","43.45","0","912.45","2026-03-07T16:39:34.641Z"
"43574a95-3b1c-4d1d-aafc-ba390851c3ee","75","","","DINE_IN","","398","18.905","19.900000000000002","397.005","2026-03-12T16:08:38.299Z"
"435c51ee-1c4d-478e-bace-e147bb1002fd","85","","","DINE_IN","","2342","109.6","0","2451.6","2026-03-04T14:57:46.865Z"
"439b9b61-2b10-4648-bf1c-77dc93d86a3b","2","","","DINE_IN","","239","5.9750000000000005","119.5","125.475","2026-02-21T07:45:22.100Z"
"43b27c95-3311-4fec-8dc2-457dccf26b6f","13","","","DINE_IN","","578","14.45","289","303.45","2026-03-10T07:57:11.875Z"
"43be936c-c615-41f1-9182-2897ec96da74","59","","","DINE_IN","","1558","77.9","0","1635.9","2026-03-02T14:41:26.799Z"
"43c7d04e-c38e-4e03-80ed-fe61a4aa4637","28","","","DINE_IN","","706","35.3","0","741.3","2026-03-05T10:20:24.949Z"
"43da96cf-ecd3-4363-addd-8305baad101f","29","","","DINE_IN","","419","20.95","0","439.95","2026-03-12T11:15:43.360Z"
"43e40f21-5a3d-49b9-8337-a224ca0167a8","33","","","DINE_IN","","558","27.900000000000006","0","585.9","2026-03-06T10:33:00.065Z"
"43f56611-6833-4320-9e30-062cf678410e","30","","","DINE_IN","","4442","222.09999999999994","0","4664.1","2026-03-10T10:30:18.816Z"
"43fd3dc3-9cc5-45c8-8cbc-8ba9f2d74c7c","13","","","DINE_IN","","2125","106.25","0","2231.25","2026-02-19T05:14:51.082Z"
"441b435c-c1b4-4486-b5bd-3177d176c0ef","37","","","DINE_IN","","665","33.25","0","698.25","2026-03-07T10:56:14.561Z"
"441d3273-9786-45c1-95c4-fbec004e9d86","92","","","DINE_IN","","5243","262.15","0","5505.15","2026-03-10T16:38:18.463Z"
"4434abd9-1703-4b91-88c9-c4fbc6b68caa","49","","","DINE_IN","","169","4.2250000000000005","84.5","88.725","2026-02-21T13:33:47.746Z"
"4471541c-2fa6-4bbc-9993-12543b73aad1","90","","","DINE_IN","","476","23.8","0","499.8","2026-02-21T17:04:50.530Z"
"44df2de4-ab5f-40ba-87f8-f274c598c2fa","80","","","DINE_IN","","708","35.4","0","743.4","2026-02-27T14:31:25.170Z"
"44ef80fd-ee4d-4e64-a382-667a7c87f651","109","","","DINE_IN","","18067","451.6749999999999","9033.5","9485.175","2026-02-25T17:11:48.780Z"
"4500dd4a-61a9-4e0e-8cb5-14a9fe420ba6","82","","","DINE_IN","","601","30.05","0","631.05","2026-02-27T14:44:29.034Z"
"450ab12b-b076-4d55-aceb-7b0c81413a26","66","","","DINE_IN","","13002","647.6000000000003","0","13649.6",""
"45261f0d-ab22-434b-b261-c3b062ea3fba","28","","","DINE_IN","","199","9.950000000000001","0","208.95","2026-02-19T16:47:48.964Z"
"45c1c1c4-18e5-45f4-aa33-9a1d50979ee9","55","","","DINE_IN","","379","9.475","189.5","198.975","2026-03-02T14:24:43.079Z"
"45fa3a00-faf4-4047-8338-5173f5be224a","102","","","DINE_IN","","239","11.95","0","250.95","2026-03-06T16:35:20.644Z"
"460561bb-9419-4388-9f26-e4af77bd006c","53","","","DINE_IN","","479","23.95","0","502.95","2026-02-23T13:14:15.978Z"
"4617d590-8946-45f2-a6d5-c3dee631eb1b","75","","","DINE_IN","","1276","63.8","0","1339.8","2026-02-23T14:26:17.443Z"
"462214d7-1f8f-404a-9873-669d65c8e007","51","","","DINE_IN","","430","21.5","0","451.5","2026-02-22T12:57:49.979Z"
"46386400-fd64-4a57-85a3-4e8078de2a51","2","","","DINE_IN","","139","3.475","69.5","72.975","2026-03-06T05:43:28.030Z"
"465f343c-1255-4701-b53e-c12b7049034f","104","","","DINE_IN","","3010","150.5","0","3160.5","2026-03-06T16:44:00.708Z"
"46846cd7-f2c0-40f8-8d81-723b37b1054c","36","","","DINE_IN","","1008","50.400000000000006","0","1058.4","2026-02-22T11:03:30.613Z"
"46bbb8b5-9d22-4b8a-8c4d-bd52ae0e490b","96","","","DINE_IN","","1227","61.35000000000001","0","1288.35","2026-03-04T15:28:13.903Z"
"46d2b625-b965-4b73-8e5c-7dce8ebf43b2","8","","","DINE_IN","","499","24.950000000000003","0","523.95","2026-03-02T08:29:06.291Z"
"46d7bad8-68cc-4c3a-9dec-4f1fcefd8b96","48","","","DINE_IN","","727","36.35","0","763.35","2026-03-12T14:12:38.136Z"
"46e8fe5e-1db1-4bbc-aa16-c824a99c582d","78","","","DINE_IN","","1046","26.15","523","549.15","2026-02-23T14:36:13.014Z"
"470ab4f8-2178-4d15-b65a-fed7ee6af865","82","","","DINE_IN","","2635","65.875","1317.5","1383.375","2026-02-21T16:25:44.898Z"
"470f3641-7a4d-4525-befc-562245b0f546","41","","","DINE_IN","","448","22.400000000000002","0","470.4","2026-02-26T12:18:06.346Z"
"47477211-5f6c-48d9-ae40-c74f3a45940e","18","","","DINE_IN","","857","42.85000000000001","0","899.85","2026-02-27T08:01:42.170Z"
"474a1310-96d3-4a65-9420-fa41b5cdb633","51","","","DINE_IN","","239","11.950000000000001","0","250.95","2026-03-10T13:29:24.122Z"
"477dd615-13ed-40d5-b525-8c5ec1e115c5","9","","","DINE_IN","","898","38.165000000000006","134.7","801.4649999999999","2026-02-27T07:04:12.019Z"
"4784a590-0219-41c3-be83-5a9c48061b0f","24","","","DINE_IN","","499","23.7025","24.950000000000003","497.7525","2026-02-28T10:31:34.703Z"
"47baf095-29cc-41e0-96af-45038cdb4144","78","","","DINE_IN","","947","47.349999999999994","0","994.35","2026-03-02T15:51:49.280Z"
"47bc8fbb-2110-416e-9f07-fbd6be26a530","25","","","DINE_IN","","269","13.450000000000001","0","282.45","2026-03-13T09:37:12.523Z"
"47bfac92-41a6-41f6-8209-3e50b854e2cb","77","","","DINE_IN","","1157","57.85","0","1214.85","2026-03-07T13:58:56.322Z"
"47e01540-97c9-4635-a23e-ed3015fe5567","103","","","DINE_IN","","379","9.475","189.5","198.975","2026-02-25T16:23:56.044Z"
"47e975da-eb5e-4cd2-a03f-5ffe8c8a99c9","6","","","DINE_IN","","443","22.150000000000002","0","465.15","2026-03-13T07:36:26.399Z"
"47ef2e67-a3e8-49f5-960f-7b72d104ccbb","74","","","DINE_IN","","1337","66.85","0","1403.85","2026-03-04T14:15:04.731Z"
"47f97866-23f6-4c84-9c06-9ca0aab30663","101","","","DINE_IN","","492","24.6","0","516.6","2026-02-25T16:19:25.854Z"
"4806c653-8bce-4e47-a52e-4daf1e0b0322","40","","","DINE_IN","","1978","98.9","0","2076.9","2026-03-08T10:59:49.675Z"
"4815c8aa-9809-4622-a268-308cc9c85b35","66","","","DINE_IN","","726","36.300000000000004","0","762.3","2026-02-19T05:14:51.082Z"
"48265bf3-9f90-4d11-818b-586707786aef","4","","","DINE_IN","","300","14.25","15","299.25","2026-02-26T06:18:48.261Z"
"4837749f-a397-4ac8-8d35-f153339c6d23","31","","","DINE_IN","","748","37.4","0","785.4","2026-02-21T12:32:57.856Z"
"48394ac2-1140-45d0-867b-0c66be54f1db","29","","","DINE_IN","","249","12.450000000000001","0","261.45","2026-03-10T10:29:13.508Z"
"4839bcc6-7b47-4522-a102-7efa7ea9ca99","23","","","DINE_IN","","290","14.5","0","304.5","2026-02-23T09:16:29.774Z"
"48444d34-fc85-4197-8ded-bbd2f79a2395","30","","","DINE_IN","","1108","27.700000000000003","554","581.7","2026-02-25T11:24:05.512Z"
"485ac91b-df84-46eb-8150-b9b1f6421ce4","61","","","DINE_IN","","579","28.95","0","607.95","2026-02-25T14:09:26.862Z"
"485e95e5-6351-440b-958b-6c0b20133dde","16","","","DINE_IN","","279","13.950000000000001","0","292.95","2026-03-11T08:30:14.103Z"
"48637792-f540-4320-bed6-dead5af20dbe","66","","","DINE_IN","","299","14.950000000000001","0","313.95","2026-03-07T13:13:02.276Z"
"4864f5a0-6dba-4e84-9081-aa99f12a9f61","107","","","DINE_IN","","1235","61.75000000000001","0","1296.75","2026-03-06T17:03:15.226Z"
"488c934b-4260-4836-84f6-f0e4188bf85c","24","","","DINE_IN","","274","13.7","0","287.7","2026-03-03T08:37:16.151Z"
"48a71f41-5129-4e79-9eb6-c74f3488c350","113","","","DINE_IN","","279","13.950000000000001","0","292.95","2026-03-07T15:46:54.298Z"
"48a74b4a-d2cf-409f-931d-840032d50b59","32","","","DINE_IN","","199","9.95","0","208.95","2026-03-03T08:57:17.387Z"
"48d940e1-a390-4589-af24-90f49740a27c","88","","","DINE_IN","","110","5.5","0","115.5","2026-02-23T14:58:09.214Z"
"48f3758f-c14b-40cb-9797-21924f3c7175","7","","","DINE_IN","","1087","46.85000000000001","0","1133.85","2026-02-26T07:14:45.594Z"
"491d0a59-095e-40a2-bf92-ad1af989df29","109","","","DINE_IN","","905","45.25000000000001","0","950.25","2026-02-26T17:52:26.850Z"
"49437506-baa5-492b-8a9c-d1c8a8facd17","96","","","DINE_IN","","442","22.1","0","464.1","2026-03-03T16:06:39.770Z"
"49464c54-74ce-4c2e-8829-da9c9f987c9e","46","","","DINE_IN","","1050","52.50000000000001","0","1102.5","2026-03-05T12:16:55.487Z"
"495b897c-673e-483c-97e7-82e3a4d7b8db","68","","","DINE_IN","","3444","172.2","0","3616.2","2026-02-19T05:14:51.082Z"
"496b7eca-cece-4cb5-8527-ca9b0ce40442","76","","","DINE_IN","","1266","63.300000000000004","0","1329.3","2026-02-22T14:32:38.653Z"
"49b1aa55-dea9-4868-a684-7eae894cdde4","47","","","DINE_IN","","389","19.450000000000003","0","408.45","2026-02-19T05:14:51.082Z"
"49c25e62-f619-4daf-a476-10bd6b15f34f","69","","","DINE_IN","","1069","42.760000000000005","213.8","897.96","2026-03-12T15:53:55.932Z"
"49df20ff-4af8-4dad-aca3-c0c6addd915b","81","","","DINE_IN","","777","38.85","0","815.85","2026-03-04T14:38:47.847Z"
"49e06ad4-3e5f-416f-9178-6af7059d8135","31","","","DINE_IN","","1265","63.25000000000001","0","1328.25","2026-02-28T11:45:12.548Z"
"4a0a0b10-aa82-44bb-8444-122e2546df3f","4","","","DINE_IN","","696","34.800000000000004","0","730.8","2026-03-04T06:26:15.799Z"
"4a22fdff-6364-4ea8-892f-ea058002950a","78","","","DINE_IN","","120","6","0","126","2026-03-08T15:15:14.482Z"
"4a4e41ec-b3c8-43ed-9a99-161e31baa6ba","20","","","DINE_IN","","258","12.9","0","270.9","2026-02-28T10:07:35.134Z"
"4a599735-bf06-4b56-ba2f-d6dbaa022663","35","","","DINE_IN","","743","18.575000000000003","371.5","390.075","2026-02-21T12:56:54.585Z"
"4a7cff8c-f104-415b-bdaa-5b7959af19fa","34","","","DINE_IN","","349","17.45","0","366.45","2026-02-22T10:58:58.237Z"
"4ab4dd9a-0ccc-46b7-a00c-03e118c6387c","102","","","DINE_IN","","396","19.8","0","415.8","2026-03-09T16:48:21.559Z"
"4ab55cc4-1b63-4b33-81f0-6849337d6969","2","","","DINE_IN","","299","14.950000000000001","0","313.95","2026-03-08T06:04:32.857Z"
"4abedb67-d161-4949-8969-bb1c70d8e983","9","","","DINE_IN","","1622","81.10000000000001","0","1703.1","2026-03-08T06:54:01.850Z"
"4b357cac-4a00-4b08-9730-44c2941d7eb3","8","","","DINE_IN","","569","28.450000000000003","0","597.45","2026-03-11T07:18:33.931Z"
"4b3f3e68-dd57-4095-b6f9-78cd3cb410a1","28","","","DINE_IN","","758","37.9","0","795.9","2026-02-24T10:49:37.675Z"
"4b445a80-28b2-4d10-89ef-69d8d5e3316f","75","","","DINE_IN","","1379","68.95","0","1447.95","2026-03-04T14:15:44.206Z"
"4b4841b3-e05c-4366-b387-3eab01b8e073","29","","","DINE_IN","","548","27.400000000000002","0","575.4",""
"4b628e58-ad68-4eb5-a87e-ba80b440b319","20","","","DINE_IN","","779","38.95","0","817.95","2026-02-23T08:59:39.054Z"
